Type,Complexity,Granularity,Strategy,Proportion,Init_Performance,Final_Performance
Hard-to-easy,6,9,Conformity,60,0.1693115234375,0.99072265625
Hard-to-easy,6,9,Random,60,0.1693115234375,0.99072265625
Hard-to-easy,6,9,Best,60,0.16357421875,0.990234375
Hard-to-easy,6,9,Conformity,60,0.16357421875,0.990234375
Hard-to-easy,6,9,Random,60,0.16357421875,0.990234375
Hard-to-easy,6,9,Best,60,0.157958984375,0.994140625
Hard-to-easy,6,9,Conformity,60,0.157958984375,0.994140625
Hard-to-easy,6,9,Random,60,0.157958984375,0.994140625
Hard-to-easy,6,9,Best,60,0.19775390625,0.990234375
Hard-to-easy,6,9,Conformity,60,0.19775390625,0.990234375
Hard-to-easy,6,9,Random,60,0.19775390625,0.990234375
Hard-to-easy,6,9,Best,60,0.162841796875,0.9912109375
Hard-to-easy,6,9,Conformity,60,0.162841796875,0.9912109375
Hard-to-easy,6,9,Random,60,0.162841796875,0.9912109375
Hard-to-easy,6,9,Best,60,0.1575927734375,0.99169921875
Hard-to-easy,6,9,Conformity,60,0.1575927734375,0.99169921875
Hard-to-easy,6,9,Random,60,0.1575927734375,0.99169921875
Hard-to-easy,6,9,Best,60,0.157958984375,0.99072265625
Hard-to-easy,6,9,Conformity,60,0.157958984375,0.99072265625
Hard-to-easy,6,9,Random,60,0.157958984375,0.99072265625
Hard-to-easy,6,9,Best,60,0.2027587890625,0.990234375
Hard-to-easy,6,9,Conformity,60,0.2027587890625,0.990234375
Hard-to-easy,6,9,Random,60,0.2027587890625,0.990234375
Easy-to-hard,6,9,Best,60,0.148681640625,0.99365234375
Easy-to-hard,6,9,Conformity,60,0.148681640625,0.82568359375
Easy-to-hard,6,9,Random,60,0.148681640625,0.99365234375
Easy-to-hard,6,9,Best,60,0.11541748046875,0.990234375
Easy-to-hard,6,9,Conformity,60,0.11541748046875,0.990234375
Easy-to-hard,6,9,Random,60,0.11541748046875,0.94287109375
Easy-to-hard,6,9,Best,60,0.1484375,0.990234375
Easy-to-hard,6,9,Conformity,60,0.1484375,0.990234375
Easy-to-hard,6,9,Random,60,0.1484375,0.990234375
Easy-to-hard,6,9,Best,60,0.106689453125,0.9931640625
Easy-to-hard,6,9,Conformity,60,0.106689453125,0.9931640625
Easy-to-hard,6,9,Random,60,0.106689453125,0.79296875
Easy-to-hard,6,9,Best,60,0.125244140625,0.99072265625
Easy-to-hard,6,9,Conformity,60,0.125244140625,0.77197265625
Easy-to-hard,6,9,Random,60,0.125244140625,0.99072265625
Easy-to-hard,6,9,Best,60,0.095703125,0.990234375
Easy-to-hard,6,9,Conformity,60,0.095703125,0.990234375
Easy-to-hard,6,9,Random,60,0.095703125,0.990234375
Easy-to-hard,6,9,Best,60,0.1263427734375,0.990234375
Easy-to-hard,6,9,Conformity,60,0.1263427734375,0.990234375
Easy-to-hard,6,9,Random,60,0.1263427734375,0.990234375
Easy-to-hard,6,9,Best,60,0.140869140625,0.990234375
Easy-to-hard,6,9,Conformity,60,0.140869140625,0.72705078125
Easy-to-hard,6,9,Random,60,0.140869140625,0.990234375
Easy-to-hard,6,9,Best,60,0.12744140625,0.990234375
Easy-to-hard,6,9,Conformity,60,0.12744140625,0.990234375
Easy-to-hard,6,9,Random,60,0.12744140625,0.990234375
Easy-to-hard,6,9,Best,60,0.07928466796875,0.990234375
Easy-to-hard,6,9,Conformity,60,0.07928466796875,0.990234375
Easy-to-hard,6,9,Random,60,0.07928466796875,0.990234375
Hard-to-easy,6,9,Best,70,0.15673828125,0.9912109375
Hard-to-easy,6,9,Conformity,70,0.15673828125,0.9912109375
Hard-to-easy,6,9,Random,70,0.15673828125,0.9912109375
Hard-to-easy,6,9,Best,70,0.178955078125,0.990234375
Hard-to-easy,6,9,Conformity,70,0.178955078125,0.990234375
Hard-to-easy,6,9,Random,70,0.178955078125,0.990234375
Hard-to-easy,6,9,Best,70,0.1866455078125,0.9912109375
Hard-to-easy,6,9,Conformity,70,0.1866455078125,0.9912109375
Hard-to-easy,6,9,Random,70,0.1866455078125,0.9912109375
Hard-to-easy,6,9,Best,70,0.1922607421875,0.99169921875
Hard-to-easy,6,9,Conformity,70,0.1922607421875,0.99169921875
Hard-to-easy,6,9,Random,70,0.1922607421875,0.99169921875
Hard-to-easy,6,9,Best,70,0.217529296875,0.9931640625
Hard-to-easy,6,9,Conformity,70,0.217529296875,0.9931640625
Hard-to-easy,6,9,Random,70,0.217529296875,0.9931640625
Hard-to-easy,6,9,Best,70,0.1778564453125,0.9951171875
Hard-to-easy,6,9,Conformity,70,0.1778564453125,0.9951171875
Hard-to-easy,6,9,Random,70,0.1778564453125,0.9951171875
Hard-to-easy,6,9,Best,70,0.2149658203125,0.99072265625
Hard-to-easy,6,9,Conformity,70,0.2149658203125,0.99072265625
Hard-to-easy,6,9,Random,70,0.2149658203125,0.99072265625
Hard-to-easy,6,9,Best,70,0.1861572265625,0.99072265625
Hard-to-easy,6,9,Conformity,70,0.1861572265625,0.99072265625
Hard-to-easy,6,9,Random,70,0.1861572265625,0.99072265625
Hard-to-easy,6,9,Best,70,0.1771240234375,0.9912109375
Hard-to-easy,6,9,Conformity,70,0.1771240234375,0.9912109375
Hard-to-easy,6,9,Random,70,0.1771240234375,0.9912109375
Hard-to-easy,6,9,Best,70,0.1883544921875,0.9912109375
Hard-to-easy,6,9,Conformity,70,0.1883544921875,0.9912109375
Hard-to-easy,6,9,Random,70,0.1883544921875,0.9912109375
Easy-to-hard,6,9,Best,70,0.1368408203125,0.990234375
Easy-to-hard,6,9,Conformity,70,0.1368408203125,0.990234375
Easy-to-hard,6,9,Random,70,0.1368408203125,0.990234375
Easy-to-hard,6,9,Best,70,0.122314453125,0.9921875
Easy-to-hard,6,9,Conformity,70,0.122314453125,0.5576171875
Easy-to-hard,6,9,Random,70,0.122314453125,0.9921875
Easy-to-hard,6,9,Best,70,0.100830078125,0.7509765625
Easy-to-hard,6,9,Conformity,70,0.100830078125,0.57177734375
Easy-to-hard,6,9,Random,70,0.100830078125,0.990234375
Easy-to-hard,6,9,Best,70,0.10980224609375,0.990234375
Easy-to-hard,6,9,Conformity,70,0.10980224609375,0.92236328125
Easy-to-hard,6,9,Random,70,0.10980224609375,0.990234375
Easy-to-hard,6,9,Best,70,0.11767578125,0.990234375
Easy-to-hard,6,9,Conformity,70,0.11767578125,0.990234375
Easy-to-hard,6,9,Random,70,0.11767578125,0.990234375
Easy-to-hard,6,9,Best,70,0.126953125,0.99169921875
Easy-to-hard,6,9,Conformity,70,0.126953125,0.943359375
Easy-to-hard,6,9,Random,70,0.126953125,0.99169921875
Easy-to-hard,6,9,Best,70,0.1090087890625,0.99072265625
Easy-to-hard,6,9,Conformity,70,0.1090087890625,0.8486328125
Easy-to-hard,6,9,Random,70,0.1090087890625,0.99072265625
Easy-to-hard,6,9,Best,70,0.11822509765625,0.990234375
Easy-to-hard,6,9,Conformity,70,0.11822509765625,0.990234375
Easy-to-hard,6,9,Random,70,0.11822509765625,0.990234375
Easy-to-hard,6,9,Best,70,0.1595458984375,0.9921875
Easy-to-hard,6,9,Conformity,70,0.1595458984375,0.9921875
Easy-to-hard,6,9,Random,70,0.1595458984375,0.685546875
Easy-to-hard,6,9,Best,70,0.1468505859375,0.990234375
Easy-to-hard,6,9,Conformity,70,0.1468505859375,0.990234375
Easy-to-hard,6,9,Random,70,0.1468505859375,0.990234375
Hard-to-easy,6,9,Best,80,0.2196044921875,0.99072265625
Hard-to-easy,6,9,Conformity,80,0.2196044921875,0.99072265625
Hard-to-easy,6,9,Random,80,0.2196044921875,0.99072265625
Hard-to-easy,6,9,Best,80,0.218505859375,0.990234375
Hard-to-easy,6,9,Conformity,80,0.218505859375,0.990234375
Hard-to-easy,6,9,Random,80,0.218505859375,0.990234375
Hard-to-easy,6,9,Best,80,0.2001953125,0.9912109375
Hard-to-easy,6,9,Conformity,80,0.2001953125,0.9912109375
Hard-to-easy,6,9,Random,80,0.2001953125,0.9912109375
Hard-to-easy,6,9,Best,80,0.2261962890625,0.9912109375
Hard-to-easy,6,9,Conformity,80,0.2261962890625,0.9912109375
Hard-to-easy,6,9,Random,80,0.2261962890625,0.9912109375
Hard-to-easy,6,9,Best,80,0.179443359375,0.9912109375
Hard-to-easy,6,9,Conformity,80,0.179443359375,0.9912109375
Hard-to-easy,6,9,Random,80,0.179443359375,0.9912109375
Hard-to-easy,6,9,Best,80,0.2213134765625,0.990234375
Hard-to-easy,6,9,Conformity,80,0.2213134765625,0.990234375
Hard-to-easy,6,9,Random,80,0.2213134765625,0.990234375
Hard-to-easy,6,9,Best,80,0.179443359375,0.99072265625
Hard-to-easy,6,9,Conformity,80,0.179443359375,0.99072265625
Hard-to-easy,6,9,Random,80,0.179443359375,0.99072265625
Hard-to-easy,6,9,Best,80,0.1845703125,0.994140625
Hard-to-easy,6,9,Conformity,80,0.1845703125,0.994140625
Hard-to-easy,6,9,Random,80,0.1845703125,0.994140625
Hard-to-easy,6,9,Best,80,0.1463623046875,0.990234375
Hard-to-easy,6,9,Conformity,80,0.1463623046875,0.990234375
Hard-to-easy,6,9,Random,80,0.1463623046875,0.990234375
Hard-to-easy,6,9,Best,80,0.16357421875,0.994140625
Hard-to-easy,6,9,Conformity,80,0.16357421875,0.994140625
Hard-to-easy,6,9,Random,80,0.16357421875,0.994140625
Easy-to-hard,6,9,Best,80,0.1302490234375,0.990234375
Easy-to-hard,6,9,Conformity,80,0.1302490234375,0.88427734375
Easy-to-hard,6,9,Random,80,0.1302490234375,0.83447265625
Easy-to-hard,6,9,Best,80,0.141845703125,0.990234375
Easy-to-hard,6,9,Conformity,80,0.141845703125,0.990234375
Easy-to-hard,6,9,Random,80,0.141845703125,0.990234375
Easy-to-hard,6,9,Best,80,0.115478515625,0.990234375
Easy-to-hard,6,9,Conformity,80,0.115478515625,0.990234375
Easy-to-hard,6,9,Random,80,0.115478515625,0.990234375
Easy-to-hard,6,9,Best,80,0.0740966796875,0.990234375
Easy-to-hard,6,9,Conformity,80,0.0740966796875,0.990234375
Easy-to-hard,6,9,Random,80,0.0740966796875,0.990234375
Easy-to-hard,6,9,Best,80,0.1298828125,0.9912109375
Easy-to-hard,6,9,Conformity,80,0.1298828125,0.9912109375
Easy-to-hard,6,9,Random,80,0.1298828125,0.5556640625
Easy-to-hard,6,9,Best,80,0.09381103515625,0.990234375
Easy-to-hard,6,9,Conformity,80,0.09381103515625,0.9375
Easy-to-hard,6,9,Random,80,0.09381103515625,0.79736328125
Easy-to-hard,6,9,Best,80,0.111328125,0.99072265625
Easy-to-hard,6,9,Conformity,80,0.111328125,0.99072265625
Easy-to-hard,6,9,Random,80,0.111328125,0.99072265625
Easy-to-hard,6,9,Best,80,0.1539306640625,0.990234375
Easy-to-hard,6,9,Conformity,80,0.1539306640625,0.990234375
Easy-to-hard,6,9,Random,80,0.1539306640625,0.990234375
Easy-to-hard,6,9,Best,80,0.12469482421875,0.990234375
Easy-to-hard,6,9,Conformity,80,0.12469482421875,0.990234375
Easy-to-hard,6,9,Random,80,0.12469482421875,0.990234375
Easy-to-hard,6,9,Best,80,0.10601806640625,0.99853515625
Easy-to-hard,6,9,Conformity,80,0.10601806640625,0.99853515625
Easy-to-hard,6,9,Random,80,0.10601806640625,0.99853515625
Hard-to-easy,6,9,Best,90,0.215087890625,0.9892578125
Hard-to-easy,6,9,Conformity,90,0.215087890625,0.9892578125
Hard-to-easy,6,9,Random,90,0.215087890625,0.9892578125
Hard-to-easy,6,9,Best,90,0.1668701171875,0.98876953125
Hard-to-easy,6,9,Conformity,90,0.1668701171875,0.98876953125
Hard-to-easy,6,9,Random,90,0.1668701171875,0.98876953125
Hard-to-easy,6,9,Best,90,0.2071533203125,0.98974609375
Hard-to-easy,6,9,Conformity,90,0.2071533203125,0.9892578125
Hard-to-easy,6,9,Random,90,0.2071533203125,0.98974609375
Hard-to-easy,6,9,Best,90,0.1983642578125,0.98876953125
Hard-to-easy,6,9,Conformity,90,0.1983642578125,0.98876953125
Hard-to-easy,6,9,Random,90,0.1983642578125,0.98876953125
Hard-to-easy,6,9,Best,90,0.2154541015625,0.9892578125
Hard-to-easy,6,9,Conformity,90,0.2154541015625,0.9892578125
Hard-to-easy,6,9,Random,90,0.2154541015625,0.9892578125
Hard-to-easy,6,9,Best,90,0.17431640625,0.9892578125
Hard-to-easy,6,9,Conformity,90,0.17431640625,0.9892578125
Hard-to-easy,6,9,Random,90,0.17431640625,0.98876953125
Hard-to-easy,6,9,Best,90,0.1910400390625,0.9921875
Hard-to-easy,6,9,Conformity,90,0.1910400390625,0.9921875
Hard-to-easy,6,9,Random,90,0.1910400390625,0.9921875
Hard-to-easy,6,9,Best,90,0.177978515625,0.9892578125
Hard-to-easy,6,9,Conformity,90,0.177978515625,0.9892578125
Hard-to-easy,6,9,Random,90,0.177978515625,0.9892578125
Hard-to-easy,6,9,Best,90,0.1966552734375,0.99658203125
Hard-to-easy,6,9,Conformity,90,0.1966552734375,0.99658203125
Hard-to-easy,6,9,Random,90,0.1966552734375,0.99658203125
Hard-to-easy,6,9,Best,90,0.189453125,0.9921875
Hard-to-easy,6,9,Conformity,90,0.189453125,0.9921875
Hard-to-easy,6,9,Random,90,0.189453125,0.9921875
Easy-to-hard,6,9,Best,90,0.13525390625,0.98779296875
Easy-to-hard,6,9,Conformity,90,0.13525390625,0.9873046875
Easy-to-hard,6,9,Random,90,0.13525390625,0.98828125
Easy-to-hard,6,9,Best,90,0.11798095703125,0.9931640625
Easy-to-hard,6,9,Conformity,90,0.11798095703125,0.99169921875
Easy-to-hard,6,9,Random,90,0.11798095703125,0.99169921875
Easy-to-hard,6,9,Best,90,0.1474609375,0.98779296875
Easy-to-hard,6,9,Conformity,90,0.1474609375,0.9853515625
Easy-to-hard,6,9,Random,90,0.1474609375,0.9853515625
Easy-to-hard,6,9,Best,90,0.11981201171875,0.97998046875
Easy-to-hard,6,9,Conformity,90,0.11981201171875,0.9794921875
Easy-to-hard,6,9,Random,90,0.11981201171875,0.9794921875
Easy-to-hard,6,9,Best,90,0.080810546875,0.98291015625
Easy-to-hard,6,9,Conformity,90,0.080810546875,0.982421875
Easy-to-hard,6,9,Random,90,0.080810546875,0.982421875
Easy-to-hard,6,9,Best,90,0.17724609375,0.99462890625
Easy-to-hard,6,9,Conformity,90,0.17724609375,0.99462890625
Easy-to-hard,6,9,Random,90,0.17724609375,0.9951171875
Easy-to-hard,6,9,Best,90,0.1451416015625,0.98486328125
Easy-to-hard,6,9,Conformity,90,0.1451416015625,0.98193359375
Easy-to-hard,6,9,Random,90,0.1451416015625,0.9814453125
Easy-to-hard,6,9,Best,90,0.10797119140625,0.97998046875
Easy-to-hard,6,9,Conformity,90,0.10797119140625,0.97998046875
Easy-to-hard,6,9,Random,90,0.10797119140625,0.9794921875
Easy-to-hard,6,9,Best,90,0.10467529296875,0.9814453125
Easy-to-hard,6,9,Conformity,90,0.10467529296875,0.98046875
Easy-to-hard,6,9,Random,90,0.10467529296875,0.98095703125
Easy-to-hard,6,9,Best,90,0.0927734375,0.98583984375
Easy-to-hard,6,9,Conformity,90,0.0927734375,0.97900390625
Easy-to-hard,6,9,Random,90,0.0927734375,0.9775390625
Hard-to-easy,6,10,Best,10,0.192138671875,0.990234375
Hard-to-easy,6,10,Conformity,10,0.192138671875,0.990234375
Hard-to-easy,6,10,Random,10,0.192138671875,0.990234375
Hard-to-easy,6,10,Best,10,0.175537109375,0.990234375
Hard-to-easy,6,10,Conformity,10,0.175537109375,0.990234375
Hard-to-easy,6,10,Random,10,0.175537109375,0.990234375
Hard-to-easy,6,10,Best,10,0.1728515625,0.9931640625
Hard-to-easy,6,10,Conformity,10,0.1728515625,0.9931640625
Hard-to-easy,6,10,Random,10,0.1728515625,0.9931640625
Hard-to-easy,6,10,Best,10,0.201416015625,0.9912109375
Hard-to-easy,6,10,Conformity,10,0.201416015625,0.9912109375
Hard-to-easy,6,10,Random,10,0.201416015625,0.9912109375
Hard-to-easy,6,10,Best,10,0.1768798828125,0.990234375
Hard-to-easy,6,10,Conformity,10,0.1768798828125,0.990234375
Hard-to-easy,6,10,Random,10,0.1768798828125,0.990234375
Hard-to-easy,6,10,Best,10,0.165283203125,0.990234375
Hard-to-easy,6,10,Conformity,10,0.165283203125,0.990234375
Hard-to-easy,6,10,Random,10,0.165283203125,0.990234375
Hard-to-easy,6,10,Best,10,0.2152099609375,0.9912109375
Hard-to-easy,6,10,Conformity,10,0.2152099609375,0.9912109375
Hard-to-easy,6,10,Random,10,0.2152099609375,0.9912109375
Hard-to-easy,6,10,Best,10,0.1800537109375,0.99169921875
Hard-to-easy,6,10,Conformity,10,0.1800537109375,0.99169921875
Hard-to-easy,6,10,Random,10,0.1800537109375,0.99169921875
Hard-to-easy,6,10,Best,10,0.17626953125,0.990234375
Hard-to-easy,6,10,Conformity,10,0.17626953125,0.990234375
Hard-to-easy,6,10,Random,10,0.17626953125,0.990234375
Hard-to-easy,6,10,Best,10,0.197021484375,0.99072265625
Hard-to-easy,6,10,Conformity,10,0.197021484375,0.99072265625
Hard-to-easy,6,10,Random,10,0.197021484375,0.99072265625
Easy-to-hard,6,10,Best,10,0.1519775390625,0.990234375
Easy-to-hard,6,10,Conformity,10,0.1519775390625,0.990234375
Easy-to-hard,6,10,Random,10,0.1519775390625,0.990234375
Easy-to-hard,6,10,Best,10,0.100830078125,0.990234375
Easy-to-hard,6,10,Conformity,10,0.100830078125,0.990234375
Easy-to-hard,6,10,Random,10,0.100830078125,0.990234375
Easy-to-hard,6,10,Best,10,0.145751953125,0.990234375
Easy-to-hard,6,10,Conformity,10,0.145751953125,0.990234375
Easy-to-hard,6,10,Random,10,0.145751953125,0.990234375
Easy-to-hard,6,10,Best,10,0.171142578125,0.99609375
Easy-to-hard,6,10,Conformity,10,0.171142578125,0.99609375
Easy-to-hard,6,10,Random,10,0.171142578125,0.99609375
Easy-to-hard,6,10,Best,10,0.1263427734375,0.99560546875
Easy-to-hard,6,10,Conformity,10,0.1263427734375,0.99560546875
Easy-to-hard,6,10,Random,10,0.1263427734375,0.99560546875
Easy-to-hard,6,10,Best,10,0.09271240234375,0.990234375
Easy-to-hard,6,10,Conformity,10,0.09271240234375,0.990234375
Easy-to-hard,6,10,Random,10,0.09271240234375,0.990234375
Easy-to-hard,6,10,Best,10,0.1060791015625,0.99072265625
Easy-to-hard,6,10,Conformity,10,0.1060791015625,0.99072265625
Easy-to-hard,6,10,Random,10,0.1060791015625,0.99072265625
Easy-to-hard,6,10,Best,10,0.0789794921875,1.0
Easy-to-hard,6,10,Conformity,10,0.0789794921875,1.0
Easy-to-hard,6,10,Random,10,0.0789794921875,1.0
Easy-to-hard,6,10,Best,10,0.12481689453125,0.99072265625
Easy-to-hard,6,10,Conformity,10,0.12481689453125,0.99072265625
Easy-to-hard,6,10,Random,10,0.12481689453125,0.99072265625
Easy-to-hard,6,10,Best,10,0.1641845703125,0.990234375
Easy-to-hard,6,10,Conformity,10,0.1641845703125,0.990234375
Easy-to-hard,6,10,Random,10,0.1641845703125,0.990234375
Hard-to-easy,6,10,Best,20,0.19384765625,0.990234375
Hard-to-easy,6,10,Conformity,20,0.19384765625,0.990234375
Hard-to-easy,6,10,Random,20,0.19384765625,0.990234375
Hard-to-easy,6,10,Best,20,0.1754150390625,0.9921875
Hard-to-easy,6,10,Conformity,20,0.1754150390625,0.9921875
Hard-to-easy,6,10,Random,20,0.1754150390625,0.9921875
Hard-to-easy,6,10,Best,20,0.177490234375,0.9912109375
Hard-to-easy,6,10,Conformity,20,0.177490234375,0.9912109375
Hard-to-easy,6,10,Random,20,0.177490234375,0.9912109375
Hard-to-easy,6,10,Best,20,0.1597900390625,0.99365234375
Hard-to-easy,6,10,Conformity,20,0.1597900390625,0.99365234375
Hard-to-easy,6,10,Random,20,0.1597900390625,0.99365234375
Hard-to-easy,6,10,Best,20,0.193603515625,0.9912109375
Hard-to-easy,6,10,Conformity,20,0.193603515625,0.9912109375
Hard-to-easy,6,10,Random,20,0.193603515625,0.9912109375
Hard-to-easy,6,10,Best,20,0.1988525390625,0.990234375
Hard-to-easy,6,10,Conformity,20,0.1988525390625,0.990234375
Hard-to-easy,6,10,Random,20,0.1988525390625,0.990234375
Hard-to-easy,6,10,Best,20,0.1591796875,0.99072265625
Hard-to-easy,6,10,Conformity,20,0.1591796875,0.99072265625
Hard-to-easy,6,10,Random,20,0.1591796875,0.99072265625
Hard-to-easy,6,10,Best,20,0.173583984375,0.990234375
Hard-to-easy,6,10,Conformity,20,0.173583984375,0.990234375
Hard-to-easy,6,10,Random,20,0.173583984375,0.990234375
Hard-to-easy,6,10,Best,20,0.1702880859375,0.990234375
Hard-to-easy,6,10,Conformity,20,0.1702880859375,0.990234375
Hard-to-easy,6,10,Random,20,0.1702880859375,0.990234375
Hard-to-easy,6,10,Best,20,0.1856689453125,0.9912109375
Hard-to-easy,6,10,Conformity,20,0.1856689453125,0.9912109375
Hard-to-easy,6,10,Random,20,0.1856689453125,0.9912109375
Easy-to-hard,6,10,Best,20,0.1033935546875,0.9912109375
Easy-to-hard,6,10,Conformity,20,0.1033935546875,0.9912109375
Easy-to-hard,6,10,Random,20,0.1033935546875,0.9912109375
Easy-to-hard,6,10,Best,20,0.1385498046875,0.990234375
Easy-to-hard,6,10,Conformity,20,0.1385498046875,0.89990234375
Easy-to-hard,6,10,Random,20,0.1385498046875,0.990234375
Easy-to-hard,6,10,Best,20,0.1263427734375,0.990234375
Easy-to-hard,6,10,Conformity,20,0.1263427734375,0.990234375
Easy-to-hard,6,10,Random,20,0.1263427734375,0.990234375
Easy-to-hard,6,10,Best,20,0.1173095703125,0.990234375
Easy-to-hard,6,10,Conformity,20,0.1173095703125,0.990234375
Easy-to-hard,6,10,Random,20,0.1173095703125,0.990234375
Easy-to-hard,6,10,Best,20,0.08258056640625,0.99072265625
Easy-to-hard,6,10,Conformity,20,0.08258056640625,0.8896484375
Easy-to-hard,6,10,Random,20,0.08258056640625,0.99072265625
Easy-to-hard,6,10,Best,20,0.1346435546875,0.990234375
Easy-to-hard,6,10,Conformity,20,0.1346435546875,0.990234375
Easy-to-hard,6,10,Random,20,0.1346435546875,0.990234375
Easy-to-hard,6,10,Best,20,0.1376953125,0.9990234375
Easy-to-hard,6,10,Conformity,20,0.1376953125,0.9990234375
Easy-to-hard,6,10,Random,20,0.1376953125,0.9990234375
Easy-to-hard,6,10,Best,20,0.14111328125,0.990234375
Easy-to-hard,6,10,Conformity,20,0.14111328125,0.990234375
Easy-to-hard,6,10,Random,20,0.14111328125,0.990234375
Easy-to-hard,6,10,Best,20,0.142333984375,0.9912109375
Easy-to-hard,6,10,Conformity,20,0.142333984375,0.9912109375
Easy-to-hard,6,10,Random,20,0.142333984375,0.9912109375
Easy-to-hard,6,10,Best,20,0.11749267578125,0.990234375
Easy-to-hard,6,10,Conformity,20,0.11749267578125,0.990234375
Easy-to-hard,6,10,Random,20,0.11749267578125,0.990234375
Hard-to-easy,6,10,Best,30,0.2440185546875,0.9912109375
Hard-to-easy,6,10,Conformity,30,0.2440185546875,0.9912109375
Hard-to-easy,6,10,Random,30,0.2440185546875,0.9912109375
Hard-to-easy,6,10,Best,30,0.149658203125,0.9921875
Hard-to-easy,6,10,Conformity,30,0.149658203125,0.9921875
Hard-to-easy,6,10,Random,30,0.149658203125,0.9921875
Hard-to-easy,6,10,Best,30,0.1556396484375,0.990234375
Hard-to-easy,6,10,Conformity,30,0.1556396484375,0.990234375
Hard-to-easy,6,10,Random,30,0.1556396484375,0.990234375
Hard-to-easy,6,10,Best,30,0.211181640625,0.99072265625
Hard-to-easy,6,10,Conformity,30,0.211181640625,0.99072265625
Hard-to-easy,6,10,Random,30,0.211181640625,0.99072265625
Hard-to-easy,6,10,Best,30,0.17822265625,0.9912109375
