trial,network,nodes,edges,probability,distribution,task,proportion,peak,power,srd,samples,steps,time,strategy,init_max_performance,p0,p500,s0,s500
6,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,6,500,5.7,Best,1.0,0.2004,0.7978,11,5
6,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,6,500,6.15,Conformity,1.0,0.2004,0.7978,11,5
6,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,6,500,7.02,Random,1.0,0.2004,0.7978,11,5
7,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,6,500,5.76,Best,1.0,0.2614,0.7893,11,6
7,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,6,500,6.15,Conformity,1.0,0.2614,0.7941,11,6
7,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,6,500,7.47,Random,1.0,0.2614,0.7941,11,6
8,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,6,500,5.84,Best,1.0,0.1759,0.7812,11,6
8,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,6,500,5.99,Conformity,1.0,0.1759,0.7908,11,5
8,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,6,500,7.22,Random,1.0,0.1759,0.7918,11,5
9,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,6,500,5.73,Best,1.0,0.247,0.7842,11,9
9,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,6,500,5.93,Conformity,1.0,0.247,0.7911,11,7
9,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,6,500,7.22,Random,1.0,0.247,0.7911,11,7
10,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,6,500,5.62,Best,1.0,0.2475,0.7723,11,8
10,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,6,500,6.03,Conformity,1.0,0.2475,0.7876,11,7
10,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,6,500,7.15,Random,1.0,0.2475,0.7876,11,7
1,FC,100,4950,0.1,ND,Ackley,50,31,8,1,7,500,6.22,Best,1.0,0.12,0.5501,11,5
1,FC,100,4950,0.1,ND,Ackley,50,31,8,1,7,500,6.92,Conformity,1.0,0.12,0.5501,11,4
1,FC,100,4950,0.1,ND,Ackley,50,31,8,1,7,500,7.84,Random,1.0,0.12,0.5501,11,4
2,FC,100,4950,0.1,ND,Ackley,50,31,8,1,7,500,6.19,Best,1.0,0.16,0.5701,11,7
2,FC,100,4950,0.1,ND,Ackley,50,31,8,1,7,500,6.53,Conformity,1.0,0.16,0.5701,11,6
2,FC,100,4950,0.1,ND,Ackley,50,31,8,1,7,500,8.03,Random,1.0,0.16,0.5701,11,6
3,FC,100,4950,0.1,ND,Ackley,50,31,8,1,7,500,6.32,Best,1.0,0.1,0.5501,11,6
3,FC,100,4950,0.1,ND,Ackley,50,31,8,1,7,500,13.02,Conformity,1.0,0.1,0.5501,11,5
3,FC,100,4950,0.1,ND,Ackley,50,31,8,1,7,500,9.9,Random,1.0,0.1,0.5501,11,5
4,FC,100,4950,0.1,ND,Ackley,50,31,8,1,7,500,14.48,Best,1.0,0.12,0.6001,11,8
4,FC,100,4950,0.1,ND,Ackley,50,31,8,1,7,500,10.15,Conformity,1.0,0.12,0.6001,11,6
4,FC,100,4950,0.1,ND,Ackley,50,31,8,1,7,500,11.41,Random,1.0,0.12,0.6001,11,6
5,FC,100,4950,0.1,ND,Ackley,50,31,8,1,7,500,7.68,Best,1.0,0.13,0.5301,11,8
5,FC,100,4950,0.1,ND,Ackley,50,31,8,1,7,500,9.0,Conformity,1.0,0.13,0.5301,11,7
5,FC,100,4950,0.1,ND,Ackley,50,31,8,1,7,500,8.77,Random,1.0,0.13,0.5301,11,7
6,FC,100,4950,0.1,ND,Ackley,50,31,8,1,7,500,7.0,Best,1.0,0.08,0.5501,11,7
6,FC,100,4950,0.1,ND,Ackley,50,31,8,1,7,500,9.39,Conformity,1.0,0.08,0.5501,11,7
6,FC,100,4950,0.1,ND,Ackley,50,31,8,1,7,500,8.52,Random,1.0,0.08,0.5501,11,7
7,FC,100,4950,0.1,ND,Ackley,50,31,8,1,7,500,6.77,Best,1.0,0.13,0.5701,11,7
7,FC,100,4950,0.1,ND,Ackley,50,31,8,1,7,500,6.64,Conformity,1.0,0.13,0.5701,11,6
7,FC,100,4950,0.1,ND,Ackley,50,31,8,1,7,500,9.62,Random,1.0,0.13,0.5701,11,6
8,FC,100,4950,0.1,ND,Ackley,50,31,8,1,7,500,7.13,Best,1.0,0.06,0.5301,11,6
8,FC,100,4950,0.1,ND,Ackley,50,31,8,1,7,500,7.26,Conformity,1.0,0.06,0.5301,11,7
8,FC,100,4950,0.1,ND,Ackley,50,31,8,1,7,500,14.82,Random,1.0,0.06,0.5301,11,7
9,FC,100,4950,0.1,ND,Ackley,50,31,8,1,7,500,14.35,Best,1.0,0.12,0.5801,11,6
9,FC,100,4950,0.1,ND,Ackley,50,31,8,1,7,500,10.7,Conformity,1.0,0.12,0.5801,11,5
9,FC,100,4950,0.1,ND,Ackley,50,31,8,1,7,500,11.85,Random,1.0,0.12,0.5801,11,5
10,FC,100,4950,0.1,ND,Ackley,50,31,8,1,7,500,8.19,Best,1.0,0.18,0.5801,11,7
10,FC,100,4950,0.1,ND,Ackley,50,31,8,1,7,500,11.37,Conformity,1.0,0.18,0.5801,11,7
10,FC,100,4950,0.1,ND,Ackley,50,31,8,1,7,500,10.0,Random,1.0,0.18,0.5801,11,7
1,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,7,500,10.06,Best,1.0,0.2801,0.7674,11,7
1,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,7,500,10.11,Conformity,1.0,0.2801,0.7913,11,6
1,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,7,500,7.82,Random,1.0,0.2801,0.7914,11,6
2,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,7,500,6.29,Best,1.0,0.2885,0.7953,11,6
2,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,7,500,6.73,Conformity,1.0,0.2885,0.8059,11,6
2,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,7,500,7.84,Random,1.0,0.2885,0.8059,11,6
3,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,7,500,6.09,Best,1.0,0.2486,0.7852,11,6
3,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,7,500,6.36,Conformity,1.0,0.2486,0.79,11,6
3,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,7,500,7.62,Random,1.0,0.2486,0.791,11,5
4,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,7,500,6.2,Best,1.0,0.2288,0.7647,11,7
4,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,7,500,6.74,Conformity,1.0,0.2288,0.779,11,6
4,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,7,500,7.85,Random,1.0,0.2288,0.78,11,7
5,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,7,500,6.28,Best,1.0,0.2731,0.7897,10,5
5,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,7,500,7.7,Conformity,1.0,0.2731,0.8041,10,5
5,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,7,500,9.32,Random,1.0,0.2731,0.8041,10,5
6,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,7,500,5.93,Best,1.0,0.3539,0.7871,11,9
6,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,7,500,7.02,Conformity,1.0,0.3539,0.8025,11,8
6,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,7,500,7.98,Random,1.0,0.3539,0.8036,11,7
7,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,7,500,6.47,Best,1.0,0.2123,0.7731,11,7
7,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,7,500,7.24,Conformity,1.0,0.2123,0.7741,11,7
7,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,7,500,7.72,Random,1.0,0.2123,0.7741,11,7
8,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,7,500,6.3,Best,1.0,0.1712,0.7829,11,6
8,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,7,500,6.83,Conformity,1.0,0.1712,0.7877,11,6
8,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,7,500,7.7,Random,1.0,0.1712,0.7887,11,5
9,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,7,500,6.11,Best,1.0,0.2207,0.7829,11,6
9,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,7,500,6.44,Conformity,1.0,0.2207,0.7924,11,6
9,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,7,500,7.7,Random,1.0,0.2207,0.7924,11,6
10,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,7,500,6.25,Best,1.0,0.2619,0.7698,11,7
10,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,7,500,6.59,Conformity,1.0,0.2619,0.7794,11,6
10,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,7,500,8.13,Random,1.0,0.2619,0.7794,11,6
1,FC,100,4950,0.1,ND,Ackley,50,31,8,1,8,500,9.64,Best,1.0,0.05,0.5501,11,7
1,FC,100,4950,0.1,ND,Ackley,50,31,8,1,8,500,16.67,Conformity,1.0,0.05,0.5501,11,5
1,FC,100,4950,0.1,ND,Ackley,50,31,8,1,8,500,33.12,Random,1.0,0.05,0.5501,11,5
2,FC,100,4950,0.1,ND,Ackley,50,31,8,1,8,500,9.95,Best,1.0,0.0201,0.5001,11,6
2,FC,100,4950,0.1,ND,Ackley,50,31,8,1,8,500,9.62,Conformity,1.0,0.0201,0.5001,11,5
2,FC,100,4950,0.1,ND,Ackley,50,31,8,1,8,500,12.39,Random,1.0,0.0201,0.5001,11,5
3,FC,100,4950,0.1,ND,Ackley,50,31,8,1,8,500,8.62,Best,1.0,0.06,0.5001,11,7
3,FC,100,4950,0.1,ND,Ackley,50,31,8,1,8,500,8.68,Conformity,1.0,0.06,0.5001,11,6
3,FC,100,4950,0.1,ND,Ackley,50,31,8,1,8,500,12.46,Random,1.0,0.06,0.5001,11,6
4,FC,100,4950,0.1,ND,Ackley,50,31,8,1,8,500,8.57,Best,1.0,0.06,0.5201,11,7
4,FC,100,4950,0.1,ND,Ackley,50,31,8,1,8,500,9.03,Conformity,1.0,0.06,0.5201,11,7
4,FC,100,4950,0.1,ND,Ackley,50,31,8,1,8,500,10.24,Random,1.0,0.06,0.5201,11,7
5,FC,100,4950,0.1,ND,Ackley,50,31,8,1,8,500,8.02,Best,1.0,0.11,0.5501,11,6
5,FC,100,4950,0.1,ND,Ackley,50,31,8,1,8,500,8.75,Conformity,1.0,0.11,0.5501,11,6
5,FC,100,4950,0.1,ND,Ackley,50,31,8,1,8,500,10.93,Random,1.0,0.11,0.5501,11,6
6,FC,100,4950,0.1,ND,Ackley,50,31,8,1,8,500,9.27,Best,1.0,0.12,0.5501,11,6
6,FC,100,4950,0.1,ND,Ackley,50,31,8,1,8,500,9.41,Conformity,1.0,0.12,0.5501,11,6
6,FC,100,4950,0.1,ND,Ackley,50,31,8,1,8,500,10.33,Random,1.0,0.12,0.5501,11,6
7,FC,100,4950,0.1,ND,Ackley,50,31,8,1,8,500,8.4,Best,1.0,0.0701,0.5401,11,6
7,FC,100,4950,0.1,ND,Ackley,50,31,8,1,8,500,10.23,Conformity,1.0,0.0701,0.5401,11,6
7,FC,100,4950,0.1,ND,Ackley,50,31,8,1,8,500,10.41,Random,1.0,0.0701,0.5401,11,6
8,FC,100,4950,0.1,ND,Ackley,50,31,8,1,8,500,8.26,Best,1.0,0.0701,0.5401,11,7
8,FC,100,4950,0.1,ND,Ackley,50,31,8,1,8,500,8.38,Conformity,1.0,0.0701,0.5401,11,6
8,FC,100,4950,0.1,ND,Ackley,50,31,8,1,8,500,9.81,Random,1.0,0.0701,0.5401,11,6
9,FC,100,4950,0.1,ND,Ackley,50,31,8,1,8,500,8.25,Best,1.0,0.13,0.5701,11,8
9,FC,100,4950,0.1,ND,Ackley,50,31,8,1,8,500,10.33,Conformity,1.0,0.13,0.5701,11,8
9,FC,100,4950,0.1,ND,Ackley,50,31,8,1,8,500,15.37,Random,1.0,0.13,0.5701,11,8
10,FC,100,4950,0.1,ND,Ackley,50,31,8,1,8,500,9.74,Best,1.0,0.14,0.5601,11,7
10,FC,100,4950,0.1,ND,Ackley,50,31,8,1,8,500,9.26,Conformity,1.0,0.14,0.5601,11,7
10,FC,100,4950,0.1,ND,Ackley,50,31,8,1,8,500,13.08,Random,1.0,0.14,0.5601,11,7
1,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,8,500,7.71,Best,1.0,0.266,0.7741,11,8
1,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,8,500,8.51,Conformity,1.0,0.266,0.7953,11,7
1,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,8,500,9.69,Random,1.0,0.266,0.7953,11,7
2,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,8,500,12.97,Best,1.0,0.2166,0.7674,11,7
2,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,8,500,9.11,Conformity,1.0,0.2166,0.7828,11,7
2,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,8,500,11.63,Random,1.0,0.2166,0.7839,11,6
3,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,8,500,14.56,Best,1.0,0.2029,0.7683,11,6
3,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,8,500,9.8,Conformity,1.0,0.2029,0.7731,11,6
3,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,8,500,12.15,Random,1.0,0.2029,0.7742,11,7
4,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,8,500,8.46,Best,1.0,0.2252,0.7731,11,6
4,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,8,500,10.31,Conformity,1.0,0.2252,0.7969,11,6
4,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,8,500,11.82,Random,1.0,0.2252,0.7969,11,6
5,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,8,500,7.87,Best,1.0,0.2302,0.7524,11,7
5,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,8,500,9.12,Conformity,1.0,0.2302,0.7735,11,6
5,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,8,500,13.05,Random,1.0,0.2302,0.7735,11,6
6,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,8,500,8.72,Best,1.0,0.2104,0.7828,11,7
6,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,8,500,9.75,Conformity,1.0,0.2104,0.7876,11,7
6,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,8,500,9.88,Random,1.0,0.2104,0.7876,11,7
7,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,8,500,7.97,Best,1.0,0.2307,0.7741,11,8
7,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,8,500,9.74,Conformity,1.0,0.2307,0.799,11,8
7,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,8,500,11.65,Random,1.0,0.2307,0.799,11,7
8,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,8,500,8.18,Best,1.0,0.2246,0.7788,11,6
8,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,8,500,10.11,Conformity,1.0,0.2246,0.7941,11,6
8,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,8,500,11.48,Random,1.0,0.2246,0.7951,11,5
9,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,8,500,9.48,Best,1.0,0.2268,0.7712,11,8
9,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,8,500,9.91,Conformity,1.0,0.2268,0.7829,11,7
9,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,8,500,12.24,Random,1.0,0.2268,0.7829,11,7
10,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,8,500,9.76,Best,1.0,0.2837,0.7859,11,7
10,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,8,500,9.0,Conformity,1.0,0.2837,0.7976,11,5
10,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,8,500,11.22,Random,1.0,0.2837,0.7965,11,6
1,FC,100,4950,0.1,ND,Ackley,50,31,8,1,9,500,9.82,Best,1.0,0.07,0.5201,11,8
1,FC,100,4950,0.1,ND,Ackley,50,31,8,1,9,500,13.98,Conformity,1.0,0.07,0.5201,11,7
1,FC,100,4950,0.1,ND,Ackley,50,31,8,1,9,500,14.34,Random,1.0,0.07,0.5201,11,7
2,FC,100,4950,0.1,ND,Ackley,50,31,8,1,9,500,12.15,Best,1.0,0.07,0.5301,11,7
2,FC,100,4950,0.1,ND,Ackley,50,31,8,1,9,500,14.61,Conformity,1.0,0.07,0.5301,11,6
2,FC,100,4950,0.1,ND,Ackley,50,31,8,1,9,500,10.86,Random,1.0,0.07,0.5301,11,6
3,FC,100,4950,0.1,ND,Ackley,50,31,8,1,9,500,8.5,Best,1.0,0.12,0.5501,11,7
3,FC,100,4950,0.1,ND,Ackley,50,31,8,1,9,500,14.68,Conformity,1.0,0.12,0.5501,11,5
3,FC,100,4950,0.1,ND,Ackley,50,31,8,1,9,500,16.44,Random,1.0,0.12,0.5501,11,5
4,FC,100,4950,0.1,ND,Ackley,50,31,8,1,9,500,11.68,Best,1.0,0.1,0.5501,11,7
4,FC,100,4950,0.1,ND,Ackley,50,31,8,1,9,500,10.69,Conformity,1.0,0.1,0.5501,11,6
4,FC,100,4950,0.1,ND,Ackley,50,31,8,1,9,500,12.49,Random,1.0,0.1,0.5501,11,6
5,FC,100,4950,0.1,ND,Ackley,50,31,8,1,9,500,9.33,Best,1.0,0.07,0.5501,11,8
5,FC,100,4950,0.1,ND,Ackley,50,31,8,1,9,500,10.75,Conformity,1.0,0.07,0.5501,11,7
5,FC,100,4950,0.1,ND,Ackley,50,31,8,1,9,500,13.51,Random,1.0,0.07,0.5501,11,7
6,FC,100,4950,0.1,ND,Ackley,50,31,8,1,9,500,14.13,Best,1.0,0.09,0.5601,11,7
6,FC,100,4950,0.1,ND,Ackley,50,31,8,1,9,500,14.09,Conformity,1.0,0.09,0.5601,11,6
6,FC,100,4950,0.1,ND,Ackley,50,31,8,1,9,500,13.51,Random,1.0,0.09,0.5601,11,6
7,FC,100,4950,0.1,ND,Ackley,50,31,8,1,9,500,10.35,Best,1.0,0.0501,0.5401,11,8
7,FC,100,4950,0.1,ND,Ackley,50,31,8,1,9,500,10.36,Conformity,1.0,0.0501,0.5401,11,6
7,FC,100,4950,0.1,ND,Ackley,50,31,8,1,9,500,12.27,Random,1.0,0.0501,0.5401,11,6
8,FC,100,4950,0.1,ND,Ackley,50,31,8,1,9,500,18.79,Best,1.0,0.08,0.5301,11,7
8,FC,100,4950,0.1,ND,Ackley,50,31,8,1,9,500,17.75,Conformity,1.0,0.08,0.5301,11,6
8,FC,100,4950,0.1,ND,Ackley,50,31,8,1,9,500,9.92,Random,1.0,0.08,0.5301,11,6
9,FC,100,4950,0.1,ND,Ackley,50,31,8,1,9,500,7.62,Best,1.0,0.12,0.5501,11,8
9,FC,100,4950,0.1,ND,Ackley,50,31,8,1,9,500,8.45,Conformity,1.0,0.12,0.5501,11,6
9,FC,100,4950,0.1,ND,Ackley,50,31,8,1,9,500,9.31,Random,1.0,0.12,0.5501,11,6
10,FC,100,4950,0.1,ND,Ackley,50,31,8,1,9,500,7.17,Best,1.0,0.12,0.5601,11,6
10,FC,100,4950,0.1,ND,Ackley,50,31,8,1,9,500,7.54,Conformity,1.0,0.12,0.5601,11,5
10,FC,100,4950,0.1,ND,Ackley,50,31,8,1,9,500,8.7,Random,1.0,0.12,0.5601,11,5
1,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,9,500,10.58,Best,1.0,0.2519,0.7727,11,7
1,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,9,500,9.99,Conformity,1.0,0.2519,0.7918,11,7
1,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,9,500,13.53,Random,1.0,0.2519,0.7928,11,6
2,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,9,500,9.48,Best,1.0,0.2184,0.7781,11,6
2,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,9,500,12.85,Conformity,1.0,0.2184,0.803,11,5
2,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,9,500,16.49,Random,1.0,0.2184,0.803,11,5
3,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,9,500,11.13,Best,1.0,0.2359,0.755,11,7
3,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,9,500,11.28,Conformity,1.0,0.2359,0.7741,11,6
3,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,9,500,12.76,Random,1.0,0.2359,0.7742,11,7
4,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,9,500,11.1,Best,1.0,0.2517,0.7781,11,6
4,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,9,500,11.44,Conformity,1.0,0.2517,0.7983,11,6
4,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,9,500,12.23,Random,1.0,0.2517,0.7993,11,5
5,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,9,500,8.76,Best,1.0,0.2358,0.7885,11,5
5,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,9,500,9.27,Conformity,1.0,0.2358,0.8028,11,5
5,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,9,500,11.16,Random,1.0,0.2358,0.8028,11,5
6,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,9,500,8.74,Best,1.0,0.2461,0.7626,11,7
6,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,9,500,10.17,Conformity,1.0,0.2461,0.7684,11,6
6,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,9,500,11.77,Random,1.0,0.2461,0.7684,11,6
7,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,9,500,9.62,Best,1.0,0.1603,0.7539,11,9
7,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,9,500,9.74,Conformity,1.0,0.1603,0.7741,11,8
7,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,9,500,11.98,Random,1.0,0.1603,0.7752,11,7
8,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,9,500,8.85,Best,1.0,0.2597,0.7654,11,8
8,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,9,500,9.39,Conformity,1.0,0.2597,0.7819,11,7
8,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,9,500,10.32,Random,1.0,0.2597,0.7829,11,7
9,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,9,500,9.05,Best,1.0,0.2667,0.7776,11,6
9,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,9,500,13.04,Conformity,1.0,0.2667,0.7835,11,7
9,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,9,500,12.14,Random,1.0,0.2667,0.7846,11,6
10,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,9,500,10.86,Best,1.0,0.2357,0.7724,11,8
10,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,9,500,9.59,Conformity,1.0,0.2357,0.783,11,7
10,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,9,500,11.07,Random,1.0,0.2357,0.7841,11,7
1,FC,100,4950,0.1,ND,Ackley,50,31,8,1,10,500,6.99,Best,1.0,0.07,0.5401,11,7
1,FC,100,4950,0.1,ND,Ackley,50,31,8,1,10,500,7.63,Conformity,1.0,0.07,0.5401,11,7
1,FC,100,4950,0.1,ND,Ackley,50,31,8,1,10,500,8.53,Random,1.0,0.07,0.5401,11,7
2,FC,100,4950,0.1,ND,Ackley,50,31,8,1,10,500,6.76,Best,1.0,0.13,0.6001,11,7
2,FC,100,4950,0.1,ND,Ackley,50,31,8,1,10,500,7.77,Conformity,1.0,0.13,0.6001,11,6
2,FC,100,4950,0.1,ND,Ackley,50,31,8,1,10,500,8.19,Random,1.0,0.13,0.6001,11,6
3,FC,100,4950,0.1,ND,Ackley,50,31,8,1,10,500,6.79,Best,1.0,0.09,0.5301,11,7
3,FC,100,4950,0.1,ND,Ackley,50,31,8,1,10,500,7.31,Conformity,1.0,0.09,0.5301,11,6
3,FC,100,4950,0.1,ND,Ackley,50,31,8,1,10,500,9.85,Random,1.0,0.09,0.5301,11,6
4,FC,100,4950,0.1,ND,Ackley,50,31,8,1,10,500,8.93,Best,1.0,0.1101,0.5401,11,8
4,FC,100,4950,0.1,ND,Ackley,50,31,8,1,10,500,7.67,Conformity,1.0,0.1101,0.5401,11,7
4,FC,100,4950,0.1,ND,Ackley,50,31,8,1,10,500,8.61,Random,1.0,0.1101,0.5401,11,7
5,FC,100,4950,0.1,ND,Ackley,50,31,8,1,10,500,6.69,Best,1.0,0.14,0.5701,10,4
5,FC,100,4950,0.1,ND,Ackley,50,31,8,1,10,500,7.34,Conformity,1.0,0.14,0.5701,10,4
5,FC,100,4950,0.1,ND,Ackley,50,31,8,1,10,500,8.32,Random,1.0,0.14,0.5701,10,4
6,FC,100,4950,0.1,ND,Ackley,50,31,8,1,10,500,6.76,Best,1.0,0.07,0.5301,11,8
6,FC,100,4950,0.1,ND,Ackley,50,31,8,1,10,500,7.59,Conformity,1.0,0.07,0.5301,11,8
6,FC,100,4950,0.1,ND,Ackley,50,31,8,1,10,500,8.33,Random,1.0,0.07,0.5301,11,8
7,FC,100,4950,0.1,ND,Ackley,50,31,8,1,10,500,6.99,Best,1.0,0.09,0.5301,11,6
7,FC,100,4950,0.1,ND,Ackley,50,31,8,1,10,500,7.44,Conformity,1.0,0.09,0.5301,11,5
7,FC,100,4950,0.1,ND,Ackley,50,31,8,1,10,500,8.33,Random,1.0,0.09,0.5301,11,5
8,FC,100,4950,0.1,ND,Ackley,50,31,8,1,10,500,6.84,Best,1.0,0.07,0.5501,11,7
8,FC,100,4950,0.1,ND,Ackley,50,31,8,1,10,500,7.76,Conformity,1.0,0.07,0.5501,11,6
8,FC,100,4950,0.1,ND,Ackley,50,31,8,1,10,500,9.92,Random,1.0,0.07,0.5501,11,6
9,FC,100,4950,0.1,ND,Ackley,50,31,8,1,10,500,8.9,Best,1.0,0.04,0.5201,11,8
9,FC,100,4950,0.1,ND,Ackley,50,31,8,1,10,500,7.67,Conformity,1.0,0.04,0.5201,11,7
9,FC,100,4950,0.1,ND,Ackley,50,31,8,1,10,500,8.74,Random,1.0,0.04,0.5201,11,7
10,FC,100,4950,0.1,ND,Ackley,50,31,8,1,10,500,11.76,Best,1.0,0.1,0.5401,11,8
10,FC,100,4950,0.1,ND,Ackley,50,31,8,1,10,500,9.09,Conformity,1.0,0.1,0.5401,11,6
10,FC,100,4950,0.1,ND,Ackley,50,31,8,1,10,500,8.93,Random,1.0,0.1,0.5401,11,6
1,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,10,500,10.13,Best,1.0,0.2897,0.8214,11,7
1,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,10,500,7.3,Conformity,1.0,0.2897,0.832,11,5
1,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,10,500,8.48,Random,1.0,0.2897,0.832,11,5
2,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,10,500,6.78,Best,1.0,0.2114,0.75,11,7
2,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,10,500,7.21,Conformity,1.0,0.2114,0.7787,11,7
2,FC,100,4950,0.1,ND,Rastrigin,50,31,8,1,10,500,8.19,Random,1.0,0.2114,0.7797,11,6
